CEP_ORIGEM;LAT_ORIGEM;LOG_ORIGEM;CEP_DESTINO;LAT_DESTINO;LOG_DESTINO;POINT_ORIGEM;INTERSECCAO_ORIGEM;AREA_ORIGEM;POINT_DESTINO;INTERSECCAO_DESTINO;AREA_DESTINO
74670050;-16,63501;-49,23977;74820060;-16,71185;-49,25190;c(-49.23977, -16.63501);357;144A;c(-49.2519, -16.71185);241;41
74210110;-16,69098;-49,28677;74180050;-16,70505;-49,26389;c(-49.28677, -16.69098);83;51;c(-49.26389, -16.70505);309;13
74672420;-16,63447;-49,23087;74884900;-16,70300;-49,22721;c(-49.23087, -16.63447);354;144C;c(-49.22721, -16.703);325;90C
74335270;-16,71990;-49,30357;74333140;-16,71694;-49,30229;c(-49.30357, -16.7199);130;111;c(-49.30229, -16.71694);130;111
74483330;-16,69335;-49,36103;74140110;-16,69037;-49,27547;c(-49.36103, -16.69335);136;169;c(-49.27547, -16.69037);305;16
74823330;-16,71240;-49,26344;74690900;-16,61139;-49,26831;c(-49.26344, -16.7124);250;46;c(-49.26831, -16.61139);349;193A
74366008;-16,71853;-49,32746;74884900;-16,70300;-49,22721;c(-49.32746, -16.71853);127;160B;c(-49.22721, -16.703);325;90C
74835460;-16,73661;-49,28371;74255220;-16,71028;-49,29496;c(-49.28371, -16.73661);76;100;c(-49.29496, -16.71028);140;55
74075110;-16,67288;-49,26699;74055150;-16,67017;-49,26488;c(-49.26699, -16.67288);314;22;c(-49.26488, -16.67017);319;23
74150100;-16,69477;-49,26912;74210185;-16,69246;-49,27851;c(-49.26912, -16.69477);307;15;c(-49.27851, -16.69246);83;51
74610140;-16,68081;-49,23810;74610170;-16,68235;-49,23684;c(-49.2381, -16.68081);289;33;c(-49.23684, -16.68235);289;33
74650050;-16,65398;-49,24303;74555170;-16,65799;-49,28173;c(-49.24303, -16.65398);286;77;c(-49.28173, -16.65799);92;71
74230030;-16,72004;-49,26780;74823395;-16,72108;-49,26239;c(-49.2678, -16.72004);272;48;c(-49.26239, -16.72108);276;47
74354295;-16,76039;-49,36676;74280145;-16,71134;-49,27620;c(-49.36676, -16.76039);144;158B;c(-49.2762, -16.71134);260;57
74595225;-16,62298;-49,29479;74275250;-16,70856;-49,28303;c(-49.29479, -16.62298);74;191;c(-49.28303, -16.70856);89;56
74565080;-16,64367;-49,27821;74494112;-16,65207;-49,37786;c(-49.27821, -16.64367);235;139;c(-49.37786, -16.65207);116;178
74474401;-16,59795;-49,30321;74660320;-16,65205;-49,26446;c(-49.30321, -16.59795);211;188B;c(-49.26446, -16.65205);230;74
74594400;-16,62638;-49,27891;74805180;-16,69423;-49,24041;c(-49.27891, -16.62638);75;192;c(-49.24041, -16.69423);323;34
74594410;-16,62751;-49,27961;74884900;-16,70300;-49,22721;c(-49.27961, -16.62751);75;192;c(-49.22721, -16.703);325;90C
74474315;-16,60669;-49,31724;74075480;-16,67424;-49,27592;c(-49.31724, -16.60669);211;188B;c(-49.27592, -16.67424);316;21
74290140;-16,70841;-49,27842;74884900;-16,70300;-49,22721;c(-49.27842, -16.70841);260;57;c(-49.22721, -16.703);325;90C
74781002;-16,65634;-49,20003;74884900;-16,70300;-49,22721;c(-49.20003, -16.65634);239;154A;c(-49.22721, -16.703);325;90C
74884637;-16,72121;-49,18675;74884900;-16,70300;-49,22721;c(-49.18675, -16.72121);331;206A;c(-49.22721, -16.703);325;90C
74673200;-16,65600;-49,23833;74080400;-16,68902;-49,25593;c(-49.23833, -16.656);286;77;c(-49.25593, -16.68902);310;9
74674400;-16,64233;-49,22563;74210150;-16,69166;-49,28372;c(-49.22563, -16.64233);227;145A;c(-49.28372, -16.69166);83;51
74594083;-16,61613;-49,30953;74045120;-16,67063;-49,26257;c(-49.30953, -16.61613);208;190;c(-49.26257, -16.67063);319;23
74375350;-16,70190;-49,32200;74083010;-16,68282;-49,25826;c(-49.322, -16.7019);138;161A;c(-49.25826, -16.68282);310;9
74850590;-16,72855;-49,24121;74884900;-16,70300;-49,22721;c(-49.24121, -16.72855);278;92B;c(-49.22721, -16.703);325;90C
74230120;-16,71808;-49,26976;74884900;-16,70300;-49,22721;c(-49.26976, -16.71808);272;48;c(-49.22721, -16.703);325;90C
74413120;-16,69044;-49,30432;74405010;-16,68091;-49,30006;c(-49.30432, -16.69044);182;120;c(-49.30006, -16.68091);169;122
74670120;-16,64168;-49,24376;74884900;-16,70300;-49,22721;c(-49.24376, -16.64168);228;144B;c(-49.22721, -16.703);325;90C
74675530;-16,62024;-49,22686;74884900;-16,70300;-49,22721;c(-49.22686, -16.62024);341;149C;c(-49.22721, -16.703);325;90C
74825085;-16,72137;-49,25564;74405010;-16,68091;-49,30006;c(-49.25564, -16.72137);266;44;c(-49.30006, -16.68091);169;122
74645010;-16,67063;-49,25260;74884900;-16,70300;-49,22721;c(-49.2526, -16.67063);300;24;c(-49.22721, -16.703);325;90C
74525020;-16,67688;-49,28951;74815780;-16,71672;-49,23728;c(-49.28951, -16.67688);167;64;c(-49.23728, -16.71672);246;38
74365350;-16,71882;-49,31685;74125070;-16,68165;-49,27750;c(-49.31685, -16.71882);155;108;c(-49.2775, -16.68165);301;20
74310290;-16,70712;-49,29804;74884900;-16,70300;-49,22721;c(-49.29804, -16.70712);125;112;c(-49.22721, -16.703);325;90C
74330580;-16,73433;-49,30873;74884900;-16,70300;-49,22721;c(-49.30873, -16.73433);153;105;c(-49.22721, -16.703);325;90C
74484421;-16,69888;-49,34945;74013030;-16,67866;-49,26052;c(-49.34945, -16.69888);135;166;c(-49.26052, -16.67866);298;3
74265240;-16,70154;-49,28996;74884900;-16,70300;-49,22721;c(-49.28996, -16.70154);183;54;c(-49.22721, -16.703);325;90C
74474374;-16,60913;-49,30480;74063920;-16,66119;-49,25861;c(-49.3048, -16.60913);211;188B;c(-49.25861, -16.66119);312;27B
74670430;-16,64755;-49,25126;74425030;-16,68421;-49,31042;c(-49.25126, -16.64755);232;75;c(-49.31042, -16.68421);182;120
74730570;-16,68894;-49,21431;74405010;-16,68091;-49,30006;c(-49.21431, -16.68894);252;89;c(-49.30006, -16.68091);169;122
74730100;-16,69403;-49,21495;74884900;-16,70300;-49,22721;c(-49.21495, -16.69403);252;89;c(-49.22721, -16.703);325;90C
74675530;-16,62024;-49,22686;74884900;-16,70300;-49,22721;c(-49.22686, -16.62024);341;149C;c(-49.22721, -16.703);325;90C
74415150;-16,69011;-49,31528;74573260;-16,63519;-49,28269;c(-49.31528, -16.69011);166;117;c(-49.28269, -16.63519);235;139
74810180;-16,70755;-49,23638;74180150;-16,69959;-49,25991;c(-49.23638, -16.70755);322;36;c(-49.25991, -16.69959);309;13
74140040;-16,68924;-49,27242;74884900;-16,70300;-49,22721;c(-49.27242, -16.68924);305;16;c(-49.22721, -16.703);325;90C
74605080;-16,67217;-49,24599;74884900;-16,70300;-49,22721;c(-49.24599, -16.67217);295;31;c(-49.22721, -16.703);325;90C
74665600;-16,62117;-49,25232;74435300;-16,66985;-49,30966;c(-49.25232, -16.62117);345;147;c(-49.30966, -16.66985);170;125
74210180;-16,69270;-49,28196;74130011;-16,68731;-49,27808;c(-49.28196, -16.6927);83;51;c(-49.27808, -16.68731);83;51
74125100;-16,69178;-49,27714;74605070;-16,68070;-49,24776;c(-49.27714, -16.69178);83;51;c(-49.24776, -16.6807);287;30
74665555;-16,62067;-49,25441;74665510;-16,63475;-49,26524;c(-49.25441, -16.62067);345;147;c(-49.26524, -16.63475);350;142
74280380;-16,72129;-49,27060;74884900;-16,70300;-49,22721;c(-49.2706, -16.72129);274;97;c(-49.22721, -16.703);325;90C
74563340;-16,65336;-49,27250;74543350;-16,67387;-49,28115;c(-49.2725, -16.65336);230;74;c(-49.28115, -16.67387);90;69
74474023;-16,63261;-49,33253;74475370;-16,59821;-49,31474;c(-49.33253, -16.63261);212;183;c(-49.31474, -16.59821);211;188B
74491607;-16,67550;-49,43780;74705050;-16,66881;-49,22094;c(-49.4378, -16.6755);108;212;c(-49.22094, -16.66881);263;84
74393415;-16,73418;-49,36724;74030080;-16,67569;-49,25400;c(-49.36724, -16.73418);142;164A;c(-49.254, -16.67569);296;6
74335040;-16,72385;-49,30435;74690900;-16,61139;-49,26831;c(-49.30435, -16.72385);162;110;c(-49.26831, -16.61139);349;193A
74369001;-16,74687;-49,35284;74210060;-16,70702;-49,28765;c(-49.35284, -16.74687);128;159;c(-49.28765, -16.70702);183;54
74367630;-16,70740;-49,33010;74055110;-16,66740;-49,25813;c(-49.3301, -16.7074);138;161A;c(-49.25813, -16.6674);300;24
74310375;-16,70792;-49,29794;74330010;-16,72281;-49,31836;c(-49.29794, -16.70792);125;112;c(-49.31836, -16.72281);155;108
74375710;-16,69956;-49,33634;74405010;-16,68091;-49,30006;c(-49.33634, -16.69956);178;167A;c(-49.30006, -16.68091);169;122
74690191;-16,59638;-49,26164;74003010;-16,68195;-49,25860;c(-49.26164, -16.59638);348;195;c(-49.2586, -16.68195);310;9
74484100;-16,70282;-49,35236;74810106;-16,70773;-49,23884;c(-49.35236, -16.70282);135;166;c(-49.23884, -16.70773);245;37
74473725;-16,63011;-49,32396;74473788;-16,63496;-49,32102;c(-49.32396, -16.63011);212;183;c(-49.32102, -16.63496);212;183
74110030;-16,68026;-49,27224;74845090;-16,72538;-49,24108;c(-49.27224, -16.68026);299;18;c(-49.24108, -16.72538);280;39
74375560;-16,69517;-49,32927;74610090;-16,67661;-49,24060;c(-49.32927, -16.69517);178;167A;c(-49.2406, -16.67661);295;31
74450150;-16,65916;-49,32639;74463550;-16,65080;-49,33941;c(-49.32639, -16.65916);164;132;c(-49.33941, -16.6508);109;180A
74594094;-16,61639;-49,31387;74884900;-16,70300;-49,22721;c(-49.31387, -16.61639);208;190;c(-49.22721, -16.703);325;90C
74780610;-16,66163;-49,19185;74015120;-16,67849;-49,26244;c(-49.19185, -16.66163);335;155;c(-49.26244, -16.67849);298;3
74843390;-16,73410;-49,29189;74884900;-16,70300;-49,22721;c(-49.29189, -16.7341);76;100;c(-49.22721, -16.703);325;90C
74672770;-16,64007;-49,23784;74884900;-16,70300;-49,22721;c(-49.23784, -16.64007);228;144B;c(-49.22721, -16.703);325;90C
74886075;-16,72587;-49,20318;74884900;-16,70300;-49,22721;c(-49.20318, -16.72587);243;93B;c(-49.22721, -16.703);325;90C
74491165;-16,66681;-49,41812;74884900;-16,70300;-49,22721;c(-49.41812, -16.66681);108;212;c(-49.22721, -16.703);325;90C
74610230;-16,67798;-49,23940;74590480;-16,61413;-49,29918;c(-49.2394, -16.67798);294;32;c(-49.29918, -16.61413);74;191
74180020;-16,70316;-49,25619;74020170;-16,67899;-49,25586;c(-49.25619, -16.70316);309;13;c(-49.25586, -16.67899);296;6
74481210;-16,60435;-49,33741;74884900;-16,70300;-49,22721;c(-49.33741, -16.60435);209;187;c(-49.22721, -16.703);325;90C
74473640;-16,62833;-49,32302;74465100;-16,65012;-49,33028;c(-49.32302, -16.62833);208;190;c(-49.33028, -16.65012);110;133
74354110;-16,75567;-49,34293;74175130;-16,70414;-49,26359;c(-49.34293, -16.75567);128;159;c(-49.26359, -16.70414);309;13
74711020;-16,67264;-49,22645;74884900;-16,70300;-49,22721;c(-49.22645, -16.67264);263;84;c(-49.22721, -16.703);325;90C
74030030;-16,67847;-49,25512;74884900;-16,70300;-49,22721;c(-49.25512, -16.67847);296;6;c(-49.22721, -16.703);325;90C
74643080;-16,66892;-49,24747;74884900;-16,70300;-49,22721;c(-49.24747, -16.66892);293;29;c(-49.22721, -16.703);325;90C
74413400;-16,67976;-49,29955;74884900;-16,70300;-49,22721;c(-49.29955, -16.67976);169;122;c(-49.22721, -16.703);325;90C
74370677;-16,72293;-49,34412;74354350;-16,76466;-49,35476;c(-49.34412, -16.72293);124;163;c(-49.35476, -16.76466);13;158A
74223052;-16,71892;-49,26559;74255220;-16,71028;-49,29496;c(-49.26559, -16.71892);272;48;c(-49.29496, -16.71028);140;55
74453590;-16,65687;-49,33631;74735080;-16,68478;-49,21154;c(-49.33631, -16.65687);141;179;c(-49.21154, -16.68478);252;89
74230120;-16,71808;-49,26976;74884900;-16,70300;-49,22721;c(-49.26976, -16.71808);272;48;c(-49.22721, -16.703);325;90C
74770375;-16,66620;-49,18797;74070150;-16,67052;-49,27339;c(-49.18797, -16.6662);335;155;c(-49.27339, -16.67052);316;21
74353250;-16,74892;-49,33238;74323240;-16,70419;-49,31792;c(-49.33238, -16.74892);158;106;c(-49.31792, -16.70419);131;113
74465445;-16,64951;-49,32648;74405010;-16,68091;-49,30006;c(-49.32648, -16.64951);110;133;c(-49.30006, -16.68091);169;122
74495450;-16,67548;-49,38849;74080160;-16,68255;-49,25958;c(-49.38849, -16.67548);147;172A;c(-49.25958, -16.68255);310;9
74460440;-16,66302;-49,34086;74590740;-16,61185;-49,29744;c(-49.34086, -16.66302);179;175;c(-49.29744, -16.61185);74;191
74690864;-16,61620;-49,27019;74275150;-16,72301;-49,28118;c(-49.27019, -16.6162);349;193A;c(-49.28118, -16.72301);71;98
74474303;-16,61276;-49,31901;74805180;-16,69423;-49,24041;c(-49.31901, -16.61276);210;189;c(-49.24041, -16.69423);323;34
74740330;-16,69434;-49,20116;74690900;-16,61139;-49,26831;c(-49.20116, -16.69434);252;89;c(-49.26831, -16.61139);349;193A
74390235;-16,71837;-49,37755;74255110;-16,72432;-49,29472;c(-49.37755, -16.71837);133;165A;c(-49.29472, -16.72432);162;110
74686015;-16,57002;-49,24665;74255140;-16,72111;-49,29233;c(-49.24665, -16.57002);220;202A;c(-49.29233, -16.72111);163;60
74255190;-16,71133;-49,28921;74070100;-16,67464;-49,27205;c(-49.28921, -16.71133);140;55;c(-49.27205, -16.67464);316;21
74475810;-16,62366;-49,33764;74482150;-16,61653;-49,37022;c(-49.33764, -16.62366);212;183;c(-49.37022, -16.61653);206;199A
74356230;-16,75132;-49,37634;74493130;-16,68386;-49,38358;c(-49.37634, -16.75132);142;164A;c(-49.38358, -16.68386);147;172A
74810240;-16,70424;-49,24063;74605070;-16,68070;-49,24776;c(-49.24063, -16.70424);322;36;c(-49.24776, -16.6807);287;30
74483180;-16,68666;-49,35357;74455552;-16,67387;-49,33540;c(-49.35357, -16.68666);136;169;c(-49.3354, -16.67387);139;173
74290080;-16,70426;-49,28067;74825040;-16,72489;-49,25853;c(-49.28067, -16.70426);87;53;c(-49.25853, -16.72489);266;44
74843440;-16,73968;-49,29207;74280160;-16,71881;-49,27705;c(-49.29207, -16.73968);152;102;c(-49.27705, -16.71881);77;59
74495850;-16,68284;-49,37224;74495873;-16,68596;-49,37476;c(-49.37224, -16.68284);146;172B;c(-49.37476, -16.68596);145;170
74590330;-16,60893;-49,29559;74210107;-16,68813;-49,28924;c(-49.29559, -16.60893);74;191;c(-49.28924, -16.68813);184;61
74413385;-16,68023;-49,30019;74093140;-16,69571;-49,25820;c(-49.30019, -16.68023);169;122;c(-49.2582, -16.69571);302;12
74369021;-16,74478;-49,34703;74085290;-16,69258;-49,24588;c(-49.34703, -16.74478);128;159;c(-49.24588, -16.69258);283;10
74495300;-16,67982;-49,38153;74493130;-16,68386;-49,38358;c(-49.38153, -16.67982);147;172A;c(-49.38358, -16.68386);147;172A
74370462;-16,72648;-49,33162;74493130;-16,68386;-49,38358;c(-49.33162, -16.72648);151;160A;c(-49.38358, -16.68386);147;172A
74485720;-16,64860;-49,38789;74280205;-16,71589;-49,27675;c(-49.38789, -16.6486);116;178;c(-49.27675, -16.71589);275;58
74491712;-16,68084;-49,43784;74493130;-16,68386;-49,38358;c(-49.43784, -16.68084);108;212;c(-49.38358, -16.68386);147;172A
74480470;-16,61315;-49,34207;74805070;-16,69129;-49,23687;c(-49.34207, -16.61315);200;184;c(-49.23687, -16.69129);323;34
74371090;-16,73094;-49,35425;74325100;-16,71473;-49,31520;c(-49.35425, -16.73094);124;163;c(-49.3152, -16.71473);131;113
74465390;-16,64656;-49,32942;74477045;-16,60193;-49,34547;c(-49.32942, -16.64656);110;133;c(-49.34547, -16.60193);197;185
74473030;-16,61595;-49,31722;74535040;-16,67778;-49,28494;c(-49.31722, -16.61595);208;190;c(-49.28494, -16.67778);81;63
74080420;-16,68027;-49,25412;74255130;-16,72535;-49,29319;c(-49.25412, -16.68027);288;7;c(-49.29319, -16.72535);162;110
74484180;-16,70554;-49,35837;74150130;-16,70088;-49,26649;c(-49.35837, -16.70554);135;166;c(-49.26649, -16.70088);303;14
74435060;-16,66930;-49,29976;74275010;-16,72091;-49,28550;c(-49.29976, -16.6693);192;128;c(-49.2855, -16.72091);163;60
74675530;-16,62024;-49,22686;74675830;-16,62567;-49,22551;c(-49.22686, -16.62024);341;149C;c(-49.22551, -16.62567);341;149C
74453540;-16,65839;-49,33629;74530060;-16,67747;-49,29234;c(-49.33629, -16.65839);141;179;c(-49.29234, -16.67747);167;64
74593210;-16,62468;-49,30448;74845090;-16,72538;-49,24108;c(-49.30448, -16.62468);208;190;c(-49.24108, -16.72538);280;39
74603120;-16,68533;-49,24537;74280230;-16,71493;-49,27771;c(-49.24537, -16.68533);289;33;c(-49.27771, -16.71493);77;59
74030090;-16,67924;-49,25428;74010010;-16,67889;-49,26314;c(-49.25428, -16.67924);296;6;c(-49.26314, -16.67889);299;18
74673380;-16,65317;-49,23378;74820300;-16,71320;-49,25556;c(-49.23378, -16.65317);227;145A;c(-49.25556, -16.7132);242;42
74650340;-16,65707;-49,23643;74000000;-16,81463;-49,42526;c(-49.23643, -16.65707);286;77;c(-49.42526, -16.81463);39;250B
74493430;-16,66004;-49,38881;74493160;-16,66438;-49,39066;c(-49.38881, -16.66004);148;177;c(-49.39066, -16.66438);148;177
74672620;-16,63824;-49,23610;74223070;-16,70682;-49,26927;c(-49.2361, -16.63824);354;144C;c(-49.26927, -16.70682);249;49
74093210;-16,69778;-49,26010;74010010;-16,67889;-49,26314;c(-49.2601, -16.69778);303;14;c(-49.26314, -16.67889);299;18
74354280;-16,76360;-49,35032;74070010;-16,67082;-49,27546;c(-49.35032, -16.7636);13;158A;c(-49.27546, -16.67082);316;21
74465390;-16,64656;-49,32942;74265220;-16,69885;-49,28722;c(-49.32942, -16.64656);110;133;c(-49.28722, -16.69885);88;52
74394705;-16,73901;-49,37840;74303060;-16,69327;-49,30789;c(-49.3784, -16.73901);132;164B;c(-49.30789, -16.69327);181;115
74594020;-16,62464;-49,31253;74843160;-16,73343;-49,28868;c(-49.31253, -16.62464);208;190;c(-49.28868, -16.73343);76;100
74495536;-16,68090;-49,38838;74533180;-16,68282;-49,28590;c(-49.38838, -16.6809);147;172A;c(-49.2859, -16.68282);82;62
74494686;-16,69253;-49,39719;74535220;-16,68456;-49,28058;c(-49.39719, -16.69253);107;171;c(-49.28058, -16.68456);82;62
74355426;-16,78576;-49,36049;74805100;-16,69908;-49,24458;c(-49.36049, -16.78576);13;158A;c(-49.24458, -16.69908);322;36
74483180;-16,68666;-49,35357;74455650;-16,67534;-49,33551;c(-49.35357, -16.68666);136;169;c(-49.33551, -16.67534);139;173
74845490;-16,72666;-49,24657;74845450;-16,71945;-49,24458;c(-49.24657, -16.72666);268;45;c(-49.24458, -16.71945);280;39
74665080;-16,62411;-49,25307;74672620;-16,63824;-49,23610;c(-49.25307, -16.62411);345;147;c(-49.2361, -16.63824);354;144C
74083360;-16,68737;-49,25055;74070150;-16,67052;-49,27339;c(-49.25055, -16.68737);290;8;c(-49.27339, -16.67052);316;21
74805180;-16,69423;-49,24041;74474009;-16,62964;-49,33658;c(-49.24041, -16.69423);323;34;c(-49.33658, -16.62964);212;183
74370663;-16,71661;-49,34486;74884900;-16,70300;-49,22721;c(-49.34486, -16.71661);124;163;c(-49.22721, -16.703);325;90C
74463680;-16,65076;-49,34433;74884900;-16,70300;-49,22721;c(-49.34433, -16.65076);109;180A;c(-49.22721, -16.703);325;90C
74650340;-16,65707;-49,23643;74823395;-16,72108;-49,26239;c(-49.23643, -16.65707);286;77;c(-49.26239, -16.72108);276;47
74423250;-16,68531;-49,31386;74645070;-16,66212;-49,25170;c(-49.31386, -16.68531);174;119;c(-49.2517, -16.66212);285;28
74423250;-16,68531;-49,31386;74215170;-16,70663;-49,27231;c(-49.31386, -16.68531);174;119;c(-49.27231, -16.70663);306;50
74843420;-16,73767;-49,29037;74423250;-16,68531;-49,31386;c(-49.29037, -16.73767);76;100;c(-49.31386, -16.68531);174;119
74770440;-16,66376;-49,19674;74055120;-16,66993;-49,26051;c(-49.19674, -16.66376);335;155;c(-49.26051, -16.66993);319;23
74265250;-16,69840;-49,28952;74175150;-16,70868;-49,26357;c(-49.28952, -16.6984);88;52;c(-49.26357, -16.70868);309;13
74470522;-16,62972;-49,36468;74333010;-16,71244;-49,30753;c(-49.36468, -16.62972);207;181C;c(-49.30753, -16.71244);125;112
74375752;-16,70541;-49,32955;74605090;-16,67625;-49,24846;c(-49.32955, -16.70541);138;161A;c(-49.24846, -16.67625);287;30
74445500;-16,64711;-49,31071;74445190;-16,65211;-49,31761;c(-49.31071, -16.64711);99;135A;c(-49.31761, -16.65211);112;131B
74650100;-16,65469;-49,24418;74665360;-16,63143;-49,25650;c(-49.24418, -16.65469);286;77;c(-49.2565, -16.63143);350;142
74275220;-16,72239;-49,27726;74230120;-16,71808;-49,26976;c(-49.27726, -16.72239);274;97;c(-49.26976, -16.71808);272;48
74715410;-16,69428;-49,22555;74884552;-16,71511;-49,20064;c(-49.22555, -16.69428);251;88;c(-49.20064, -16.71511);258;90B
74305440;-16,69487;-49,29708;74275080;-16,72099;-49,28459;c(-49.29708, -16.69487);180;116;c(-49.28459, -16.72099);77;59
74463640;-16,65420;-49,34488;74610200;-16,67409;-49,23770;c(-49.34488, -16.6542);141;179;c(-49.2377, -16.67409);294;32
74477001;-16,60749;-49,35040;74115050;-16,68774;-49,27749;c(-49.3504, -16.60749);202;198A;c(-49.27749, -16.68774);308;19
74690570;-16,60063;-49,25665;74055110;-16,66740;-49,25813;c(-49.25665, -16.60063);348;195;c(-49.25813, -16.6674);300;24
74391470;-16,71542;-49,37421;74805480;-16,70320;-49,23320;c(-49.37421, -16.71542);133;165A;c(-49.2332, -16.7032);322;36
74720220;-16,68685;-49,22146;74265040;-16,69664;-49,29259;c(-49.22146, -16.68685);253;87;c(-49.29259, -16.69664);88;52
74815610;-16,72179;-49,22759;74075290;-16,67667;-49,27582;c(-49.22759, -16.72179);278;92B;c(-49.27582, -16.67667);90;69
74893750;-16,74233;-49,19169;74160010;-16,70880;-49,26502;c(-49.19169, -16.74233);330;96A;c(-49.26502, -16.7088);249;49
74893240;-16,74116;-49,19080;74063920;-16,66119;-49,25861;c(-49.1908, -16.74116);330;96A;c(-49.25861, -16.66119);312;27B
74463770;-16,65032;-49,33641;74605020;-16,68275;-49,24685;c(-49.33641, -16.65032);109;180A;c(-49.24685, -16.68275);289;33
74080010;-16,69052;-49,26215;74605020;-16,68275;-49,24685;c(-49.26215, -16.69052);310;9;c(-49.24685, -16.68275);289;33
74560370;-16,66226;-49,27239;74605020;-16,68275;-49,24685;c(-49.27239, -16.66226);313;72;c(-49.24685, -16.68275);289;33
74085140;-16,69188;-49,24881;74805100;-16,69908;-49,24458;c(-49.24881, -16.69188);283;10;c(-49.24458, -16.69908);322;36
74490229;-16,69283;-49,41211;74093040;-16,69218;-49,25436;c(-49.41211, -16.69283);107;171;c(-49.25436, -16.69218);302;12
74425010;-16,68027;-49,30831;74375490;-16,69197;-49,33580;c(-49.30831, -16.68027);175;124;c(-49.3358, -16.69197);173;168
74210060;-16,70702;-49,28765;74080080;-16,68406;-49,25667;c(-49.28765, -16.70702);183;54;c(-49.25667, -16.68406);310;9
