CEP;LAT;LOG
74781008;-16,65600;-49,19831
74781009;-16,65615;-49,19796
74781010;-16,65616;-49,19592
74781013;-16,65409;-49,19678
74781014;-16,65497;-49,19690
74781100;-16,65436;-49,17717
74781114;-16,65114;-49,17658
74781120;-16,65256;-49,17656
74781125;-16,64916;-49,17691
74781130;-16,64865;-49,17690
74781150;-16,65257;-49,20449
74781155;-16,65122;-49,20139
74781165;-16,64930;-49,19990
74781170;-16,65047;-49,20102
74781175;-16,65153;-49,20228
74781180;-16,65015;-49,20153
74781185;-16,65174;-49,20314
74781190;-16,64854;-49,20139
74781193;-16,64769;-49,20244
74781195;-16,64901;-49,20077
74781200;-16,65098;-49,20103
74781205;-16,65086;-49,20043
74781210;-16,65154;-49,20176
74781211;-16,64634;-49,19649
74781215;-16,64816;-49,19836
74781220;-16,64595;-49,19571
74781225;-16,64721;-49,19648
74781230;-16,64560;-49,19648
74781238;-16,64639;-49,19956
74781240;-16,64758;-49,19585
74781250;-16,64804;-49,19513
74781251;-16,64877;-49,20160
74781253;-16,64857;-49,20156
74781254;-16,64975;-49,20247
74781261;-16,65175;-49,20547
74781267;-16,65032;-49,20573
74781351;-16,65591;-49,20867
74781353;-16,65974;-49,20110
74783030;-16,65297;-49,17535
74783035;-16,65253;-49,17539
74783040;-16,65211;-49,17528
74783045;-16,65149;-49,17534
74783050;-16,65100;-49,17138
74783055;-16,65153;-49,17381
74783060;-16,65059;-49,17439
74783065;-16,65038;-49,17503
74783070;-16,65079;-49,17489
74783075;-16,64811;-49,17488
74783080;-16,65242;-49,17544
74785010;-16,64658;-49,19166
74785020;-16,64627;-49,19052
74785030;-16,64588;-49,19039
74785040;-16,64549;-49,19033
74785050;-16,64688;-49,18977
74785060;-16,64576;-49,19088
74785070;-16,64574;-49,19130
74785080;-16,64554;-49,19149
74785090;-16,64409;-49,19112
74785109;-16,64704;-49,18885
74785110;-16,65031;-49,18854
74785115;-16,63938;-49,19027
74785120;-16,65083;-49,18510
74785130;-16,64860;-49,18669
74785132;-16,64830;-49,19409
74785140;-16,63891;-49,19297
74785145;-16,64178;-49,19336
74785150;-16,64653;-49,18223
74785160;-16,64482;-49,18207
74785170;-16,65170;-49,17982
74785180;-16,65187;-49,17992
74785190;-16,65182;-49,18033
74785200;-16,65168;-49,18099
74785210;-16,65138;-49,18163
74785220;-16,65126;-49,18229
74785230;-16,65109;-49,18293
74785240;-16,65075;-49,18355
74785250;-16,65063;-49,18426
74785270;-16,65056;-49,18559
74785280;-16,65048;-49,18626
74785290;-16,65045;-49,18688
74785291;-16,65000;-49,18732
74785292;-16,65181;-49,18577
74785300;-16,64959;-49,18729
74785310;-16,64918;-49,18779
74785311;-16,64861;-49,18658
74785320;-16,64857;-49,18791
74785330;-16,64798;-49,18801
74785335;-16,64738;-49,18813
74785336;-16,64695;-49,18584
74785340;-16,64678;-49,18824
74785350;-16,64618;-49,18829
74785360;-16,64551;-49,18800
74785370;-16,64779;-49,17769
74785380;-16,64767;-49,17833
74785390;-16,64749;-49,17895
74785400;-16,64723;-49,17959
74785410;-16,64705;-49,18025
74785420;-16,64683;-49,18089
74785430;-16,64723;-49,18175
74785440;-16,64621;-49,18216
74785450;-16,64617;-49,18287
74785460;-16,65057;-49,18489
74785470;-16,64582;-49,18384
74785472;-16,64561;-49,18443
74785480;-16,64404;-49,18523
74785490;-16,64551;-49,18504
74785500;-16,64532;-49,18562
74785510;-16,64512;-49,18623
74785520;-16,64491;-49,18679
74785530;-16,64470;-49,18738
74785540;-16,64687;-49,18901
74785550;-16,64437;-49,18853
74785560;-16,64422;-49,18911
74785570;-16,64402;-49,18971
74785578;-16,64411;-49,19091
74785580;-16,64385;-49,19034
74785589;-16,64257;-49,19062
74785590;-16,64368;-49,19238
74785600;-16,64335;-49,19147
74785610;-16,64308;-49,19200
74785620;-16,64269;-49,19221
74785630;-16,64230;-49,19249
74785640;-16,64157;-49,19365
74785645;-16,64227;-49,19115
74785650;-16,64097;-49,19371
74785660;-16,64035;-49,19392
74785670;-16,63980;-49,19397
74785680;-16,64339;-49,18966
74785690;-16,64012;-49,18730
74785700;-16,63847;-49,18816
74785710;-16,63981;-49,18800
74785720;-16,63952;-49,18868
74785730;-16,63939;-49,18932
74785731;-16,64054;-49,18665
74785733;-16,64124;-49,18588
74785735;-16,64092;-49,18596
74785737;-16,64114;-49,18488
74785739;-16,63868;-49,18430
74785741;-16,64043;-49,18514
74785743;-16,64012;-49,18559
74785745;-16,63878;-49,18602
74785747;-16,63981;-49,18591
74785749;-16,63828;-49,18601
74785751;-16,63687;-49,18528
74785753;-16,63767;-49,18602
74785802;-16,63636;-49,18592
74785804;-16,63644;-49,18483
74785806;-16,63626;-49,18525
74785808;-16,63612;-49,18562
74785810;-16,63570;-49,18611
74785816;-16,63645;-49,18399
74785818;-16,63601;-49,18227
74785820;-16,63629;-49,18390
74785822;-16,63449;-49,18479
74785824;-16,63474;-49,18292
74785826;-16,63564;-49,18316
74785828;-16,63526;-49,18283
74785830;-16,63466;-49,18269
74785836;-16,63301;-49,18455
74785838;-16,63286;-49,18424
74785840;-16,63256;-49,18418
74786001;-16,65444;-49,18425
74786002;-16,65470;-49,18438
74786003;-16,65512;-49,18565
74786004;-16,65401;-49,18352
74786005;-16,65538;-49,18571
74786006;-16,65578;-49,18671
74786007;-16,65172;-49,18725
74786008;-16,65272;-49,18625
74786009;-16,65322;-49,18615
74786010;-16,65098;-49,18738
74786012;-16,65505;-49,18567
74786014;-16,65486;-49,18362
74786015;-16,65099;-49,18721
74786053;-16,65909;-49,18517
74786056;-16,65513;-49,18709
74786057;-16,65412;-49,18697
74786125;-16,65930;-49,18482
74786130;-16,65860;-49,18740
74786135;-16,65209;-49,18771
74786300;-16,63780;-49,18418
74786305;-16,63819;-49,18458
74786310;-16,63838;-49,18469
74786320;-16,63849;-49,18353
74786350;-16,64306;-49,18425
74786355;-16,64251;-49,18371
74786360;-16,64191;-49,18341
74786365;-16,64159;-49,18311
74786370;-16,64081;-49,18262
74786375;-16,63993;-49,18241
74786380;-16,63960;-49,18212
74786385;-16,64179;-49,18427
74786395;-16,64287;-49,18221
74786400;-16,64033;-49,18090
74786405;-16,64313;-49,18171
74786420;-16,64336;-49,18146
74786423;-16,64494;-49,18168
74786426;-16,64637;-49,18150
74786429;-16,64518;-49,17996
74786432;-16,64614;-49,18163
74786435;-16,64574;-49,17814
74786441;-16,64628;-49,18154
74786444;-16,64505;-49,18120
74786447;-16,64312;-49,18087
74786450;-16,64325;-49,18038
74786453;-16,64335;-49,17971
74786456;-16,64416;-49,17935
74786459;-16,64370;-49,17851
74786462;-16,64383;-49,17789
74786468;-16,64330;-49,17827
74786471;-16,64225;-49,18033
74786474;-16,64513;-49,17993
74786490;-16,65091;-49,17915
74787601;-16,64494;-49,15066
74787605;-16,64679;-49,14883
74787606;-16,64588;-49,15011
74787609;-16,64590;-49,15260
74787610;-16,64634;-49,15000
74787613;-16,64723;-49,15092
74787615;-16,64637;-49,15256
74787617;-16,64684;-49,15246
74787619;-16,64752;-49,15224
74787621;-16,64731;-49,15235
74805010;-16,71495;-49,23411
74805015;-16,71521;-49,23378
74805020;-16,69760;-49,24321
74805070;-16,69129;-49,23687
74805090;-16,69236;-49,24220
74805100;-16,69908;-49,24458
74805105;-16,68955;-49,24447
74805160;-16,69139;-49,24418
74805180;-16,69423;-49,24041
74805190;-16,69258;-49,24214
74805200;-16,69483;-49,24107
74805210;-16,69517;-49,24278
74805230;-16,68955;-49,24298
74805240;-16,69234;-49,24338
74805250;-16,69166;-49,24287
74805260;-16,69367;-49,24012
74805270;-16,69366;-49,23895
74805280;-16,69422;-49,24069
74805290;-16,69265;-49,24046
74805310;-16,70622;-49,24223
74805340;-16,69408;-49,23642
74805350;-16,69423;-49,23960
74805360;-16,68916;-49,23850
74805370;-16,69033;-49,23801
74805390;-16,69236;-49,23761
74805400;-16,69297;-49,23500
74805410;-16,69288;-49,23371
74805420;-16,69096;-49,23634
74805435;-16,68905;-49,23497
74805440;-16,70357;-49,23892
74805450;-16,70240;-49,23821
74805460;-16,70023;-49,23824
74805480;-16,70320;-49,23320
74805490;-16,69988;-49,23857
74805495;-16,69547;-49,23624
74805520;-16,68759;-49,23498
74805524;-16,68789;-49,24019
74805526;-16,68835;-49,24337
74805528;-16,68804;-49,24114
74805530;-16,71299;-49,23213
74805531;-16,69687;-49,24085
74805538;-16,69377;-49,24240
74805540;-16,69585;-49,24233
74805542;-16,69439;-49,24174
74805544;-16,69537;-49,24239
74805546;-16,69582;-49,24119
74805548;-16,69558;-49,24059
74805552;-16,69643;-49,24155
74805554;-16,69455;-49,24130
74805556;-16,69382;-49,24135
74805560;-16,69510;-49,24150
74805562;-16,69479;-49,23711
74805564;-16,69541;-49,23986
74805566;-16,69576;-49,23946
74805568;-16,69596;-49,23985
74805570;-16,69565;-49,23908
74805572;-16,69558;-49,23857
74805574;-16,69601;-49,23866
74805576;-16,69630;-49,23926
74805578;-16,69698;-49,23949
74805580;-16,69654;-49,23879
74805582;-16,69651;-49,23902
74805584;-16,69689;-49,23877
74805586;-16,69588;-49,23806
74805588;-16,69695;-49,23857
74805590;-16,69605;-49,23688
74805592;-16,69583;-49,23790
74805594;-16,69534;-49,23733
74805596;-16,69493;-49,23757
74810015;-16,71341;-49,23228
74810030;-16,70626;-49,24411
74810045;-16,71182;-49,23116
74810050;-16,70711;-49,23122
74810055;-16,68845;-49,24015
74810065;-16,68852;-49,24052
74810070;-16,70732;-49,23608
74810080;-16,70561;-49,23944
74810090;-16,70609;-49,24104
74810095;-16,70271;-49,23717
74810100;-16,71088;-49,24312
74810105;-16,70567;-49,23217
74810106;-16,70773;-49,23884
74810130;-16,69664;-49,24326
74810135;-16,71081;-49,23979
74810150;-16,70637;-49,24426
74810170;-16,70410;-49,23679
74810180;-16,70755;-49,23638
74810190;-16,70659;-49,23712
74810200;-16,70616;-49,24395
74810210;-16,70372;-49,24387
74810220;-16,70331;-49,24257
74810230;-16,70265;-49,24177
74810240;-16,70424;-49,24063
74810250;-16,69744;-49,24286
74810260;-16,69892;-49,24212
74810270;-16,70136;-49,24316
74810280;-16,70067;-49,24181
74810310;-16,70489;-49,24286
74810320;-16,70448;-49,24154
74810330;-16,70427;-49,23977
74810340;-16,70794;-49,23478
74810350;-16,70653;-49,23486
74810360;-16,70543;-49,23494
74810370;-16,70497;-49,23492
74810380;-16,70737;-49,23380
74810430;-16,70809;-49,23290
74815010;-16,71992;-49,23299
74815020;-16,71871;-49,23623
74815030;-16,71862;-49,23673
74815040;-16,71964;-49,23544
74815080;-16,71738;-49,23650
74815090;-16,71968;-49,23156
74815130;-16,72250;-49,23074
74815140;-16,71905;-49,23590
74815160;-16,71989;-49,23490
74815170;-16,71833;-49,23404
74815180;-16,71916;-49,23086
74815210;-16,72068;-49,23217
74815220;-16,71871;-49,23494
74815230;-16,72166;-49,23192
74815235;-16,72207;-49,23139
74815250;-16,71748;-49,23237
74815260;-16,71939;-49,23583
74815310;-16,72269;-49,23617
74815340;-16,71839;-49,23446
74815350;-16,72189;-49,23380
74815360;-16,72124;-49,23288
74815390;-16,71006;-49,24245
74815410;-16,70988;-49,24236
74815415;-16,70686;-49,24073
74815420;-16,71002;-49,24325
74815430;-16,71007;-49,24133
74815435;-16,70925;-49,24082
74815440;-16,70858;-49,24242
74815445;-16,70687;-49,24198
74815450;-16,71157;-49,24312
74815455;-16,71323;-49,24280
74815457;-16,71068;-49,24305
74815460;-16,71324;-49,24141
74815465;-16,71330;-49,24091
74815470;-16,71263;-49,24314
74815475;-16,71324;-49,24213
74815480;-16,71322;-49,24384
74815530;-16,71028;-49,24186
74815540;-16,71499;-49,24282
74815541;-16,71465;-49,24088
74815542;-16,71339;-49,24309
74815550;-16,71452;-49,24212
74815560;-16,71426;-49,24143
74815610;-16,72179;-49,22759
74815615;-16,72125;-49,22497
74815620;-16,72021;-49,22782
74815630;-16,72038;-49,22528
74815700;-16,71561;-49,24017
74815705;-16,71491;-49,23947
74815710;-16,71473;-49,23950
74815715;-16,71400;-49,23928
74815720;-16,71589;-49,23948
74815725;-16,71573;-49,24040
74815730;-16,71676;-49,23883
74815735;-16,71636;-49,23930
74815740;-16,71228;-49,23947
74815745;-16,71479;-49,23890
74815750;-16,71260;-49,23915
74815755;-16,71606;-49,24013
74815760;-16,71480;-49,24012
74815765;-16,71181;-49,24016
74815770;-16,71710;-49,23829
74815780;-16,71672;-49,23728
74815785;-16,71716;-49,24016
74817020;-16,71333;-49,24403
74817025;-16,71351;-49,24349
74820010;-16,72631;-49,25865
74820030;-16,70826;-49,25402
74820040;-16,70880;-49,24816
74820049;-16,70005;-49,24682
74820050;-16,70193;-49,24772
74820051;-16,70034;-49,24629
74820052;-16,70018;-49,24645
74820053;-16,70054;-49,24597
74820054;-16,70094;-49,24546
74820055;-16,70004;-49,24543
74820056;-16,70175;-49,24620
74820057;-16,70154;-49,24668
74820058;-16,70072;-49,24708
74820059;-16,70225;-49,24785
74820060;-16,71185;-49,25190
74820063;-16,70234;-49,24572
74820065;-16,72915;-49,26702
74820070;-16,70513;-49,25050
74820075;-16,72735;-49,26701
74820090;-16,71524;-49,25202
74820100;-16,72093;-49,25279
74820110;-16,71135;-49,25397
74820120;-16,70688;-49,25176
74820140;-16,71043;-49,25327
74820150;-16,71093;-49,25256
74820160;-16,70288;-49,24712
74820170;-16,70334;-49,24867
74820180;-16,70382;-49,24827
74820190;-16,70430;-49,24869
74820210;-16,71039;-49,25411
74820220;-16,71140;-49,25276
74820230;-16,70599;-49,24769
74820240;-16,71138;-49,24649
74820250;-16,71507;-49,24779
74820260;-16,71175;-49,24788
74820270;-16,71205;-49,24861
74820285;-16,71734;-49,25124
74820290;-16,71156;-49,25085
74820291;-16,71359;-49,24310
74820300;-16,71320;-49,25556
74820310;-16,71052;-49,25103
74820320;-16,71038;-49,24979
74820330;-16,71104;-49,24984
74820340;-16,71176;-49,25010
74820350;-16,71282;-49,25063
74820360;-16,71234;-49,25120
74820370;-16,70785;-49,25667
74821000;-16,70438;-49,25264
74821005;-16,70023;-49,24805
74823020;-16,71616;-49,25516
74823030;-16,71051;-49,25853
74823040;-16,71216;-49,25852
74823050;-16,71468;-49,25363
74823051;-16,71458;-49,25197
74823052;-16,71449;-49,25191
74823080;-16,71439;-49,25845
74823100;-16,71226;-49,25847
74823110;-16,71223;-49,25845
74823120;-16,71250;-49,25823
74823130;-16,71178;-49,25689
74823140;-16,71243;-49,25661
74823150;-16,71337;-49,25684
74823160;-16,71336;-49,25595
74823170;-16,71527;-49,25581
74823180;-16,71507;-49,25668
74823190;-16,71660;-49,25738
74823200;-16,71691;-49,25801
74823210;-16,71566;-49,25833
74823220;-16,71618;-49,25634
74823230;-16,71742;-49,25795
74823240;-16,71753;-49,25705
74823250;-16,71853;-49,25818
74823310;-16,71112;-49,26355
74823330;-16,71240;-49,26344
74823340;-16,71424;-49,26336
74823342;-16,71609;-49,26333
74823350;-16,71588;-49,26330
74823360;-16,71625;-49,26000
74823370;-16,71759;-49,26327
74823380;-16,71824;-49,25961
74823390;-16,72072;-49,26300
74823395;-16,72108;-49,26239
74823400;-16,71955;-49,26320
74823410;-16,71942;-49,25882
74823415;-16,71871;-49,25920
74823420;-16,72078;-49,26380
74823425;-16,72031;-49,25997
74823427;-16,71989;-49,25915
74823430;-16,72079;-49,26322
74823440;-16,72089;-49,26236
74823450;-16,72104;-49,26171
74823460;-16,72100;-49,26084
74823465;-16,72101;-49,25986
74823470;-16,71988;-49,26000
74825010;-16,71659;-49,25063
74825020;-16,72581;-49,25795
74825040;-16,72489;-49,25853
74825060;-16,71967;-49,25609
74825070;-16,72102;-49,25533
74825075;-16,72054;-49,25583
74825080;-16,71829;-49,25623
74825085;-16,72137;-49,25564
74825090;-16,72640;-49,25885
74825095;-16,71933;-49,25564
74825100;-16,71847;-49,25431
74825110;-16,71815;-49,25373
74825120;-16,72150;-49,25305
74825130;-16,72242;-49,25523
74825140;-16,72082;-49,25404
74825150;-16,72307;-49,25527
74825160;-16,72435;-49,25667
74825170;-16,72537;-49,25729
74825180;-16,72247;-49,25341
74825190;-16,72354;-49,25498
74825200;-16,71494;-49,25029
74825210;-16,71754;-49,25062
74825220;-16,71824;-49,25038
74825230;-16,71942;-49,25053
74825240;-16,71973;-49,24973
74825250;-16,71536;-49,24797
74825260;-16,71717;-49,24862
74825270;-16,71925;-49,24966
74825279;-16,71561;-49,25082
74825280;-16,72017;-49,25142
74830020;-16,72803;-49,26104
74830040;-16,72750;-49,26043
74830045;-16,72574;-49,26129
74830050;-16,72674;-49,26074
74830060;-16,72601;-49,26095
74830065;-16,72384;-49,26049
74830070;-16,72164;-49,25794
74830075;-16,72100;-49,25670
74830090;-16,72174;-49,26319
74830100;-16,72997;-49,26601
74830101;-16,72757;-49,26655
74830110;-16,72660;-49,26053
74830130;-16,72825;-49,26318
74830140;-16,72308;-49,25944
74830145;-16,72773;-49,25989
74830150;-16,72502;-49,25977
74830170;-16,72224;-49,25665
74830180;-16,72343;-49,25745
74830190;-16,72590;-49,25840
74830200;-16,73202;-49,26575
74830210;-16,73121;-49,26552
74830220;-16,72979;-49,26680
74830225;-16,72968;-49,26623
74830240;-16,72944;-49,26591
74830260;-16,72836;-49,26582
74830270;-16,72805;-49,26676
74830280;-16,72669;-49,26464
74830290;-16,72643;-49,26547
74830300;-16,72590;-49,26613
74830310;-16,72543;-49,26664
74830320;-16,72640;-49,26401
74830330;-16,72758;-49,26327
74830340;-16,72570;-49,26221
74830350;-16,72422;-49,26171
74830360;-16,72216;-49,26073
74830370;-16,72358;-49,26441
74830380;-16,72212;-49,26363
74830390;-16,72203;-49,26417
74830400;-16,72189;-49,26419
74835010;-16,72530;-49,26854
74835015;-16,72974;-49,26667
74835020;-16,72268;-49,26835
74835030;-16,72231;-49,27290
74835050;-16,72419;-49,26835
74835060;-16,72463;-49,26782
74835070;-16,72362;-49,26905
74835080;-16,72136;-49,26621
74835085;-16,72099;-49,26929
74835090;-16,72297;-49,26728
74835095;-16,72153;-49,26480
74835100;-16,72973;-49,26743
74835105;-16,72091;-49,26584
74835109;-16,72127;-49,26376
74835120;-16,72495;-49,26904
74835125;-16,72158;-49,26809
74835130;-16,72248;-49,26643
74835140;-16,72917;-49,26816
74835145;-16,72997;-49,26845
74835150;-16,72854;-49,26889
74835160;-16,73222;-49,27733
74835170;-16,72610;-49,27695
74835180;-16,72202;-49,26856
74835186;-16,72811;-49,26896
74835190;-16,72655;-49,26898
74835210;-16,72356;-49,27183
74835215;-16,72188;-49,27123
74835220;-16,72355;-49,27620
74835230;-16,72732;-49,27652
74835240;-16,72449;-49,27473
74835260;-16,72734;-49,27079
74835270;-16,73221;-49,26487
74835280;-16,72543;-49,27319
74835285;-16,72351;-49,26915
74835290;-16,72828;-49,26993
74835300;-16,72541;-49,27550
74835310;-16,73259;-49,27790
74835320;-16,73368;-49,27319
74835330;-16,73256;-49,27553
74835340;-16,73258;-49,27579
74835350;-16,72826;-49,28292
74835360;-16,72943;-49,27993
74835370;-16,72760;-49,27812
74835390;-16,72834;-49,28434
74835400;-16,72770;-49,27737
74835420;-16,73144;-49,27646
74835430;-16,72725;-49,28717
74835440;-16,73528;-49,28430
74835450;-16,73113;-49,27924
74835460;-16,73661;-49,28371
74835470;-16,73471;-49,27842
74835480;-16,73622;-49,28306
74835490;-16,72956;-49,28296
74835500;-16,72645;-49,27995
74835510;-16,73005;-49,28139
74835520;-16,73012;-49,27930
74835530;-16,72834;-49,28363
74835540;-16,73960;-49,27935
74835550;-16,72719;-49,28432
74835560;-16,72885;-49,28555
74835570;-16,72781;-49,27512
74835580;-16,72733;-49,28466
74835590;-16,73131;-49,28068
74835595;-16,72735;-49,27882
74835605;-16,72583;-49,28017
74835610;-16,73002;-49,28235
74835620;-16,73628;-49,28481
74835630;-16,72522;-49,28168
74835640;-16,72567;-49,28109
74835650;-16,73044;-49,27058
74835655;-16,72993;-49,27109
74835660;-16,72787;-49,28346
74835700;-16,73754;-49,27333
74840020;-16,73078;-49,27175
74840025;-16,73068;-49,27120
74840027;-16,73020;-49,27092
74840030;-16,73158;-49,27181
74840040;-16,73052;-49,27315
74840060;-16,73275;-49,27703
74840070;-16,73294;-49,27444
74840090;-16,73865;-49,28498
74840100;-16,73456;-49,27395
74840110;-16,73423;-49,26805
74840120;-16,73444;-49,26705
74840125;-16,73316;-49,26579
74840130;-16,73489;-49,26821
74840140;-16,73446;-49,26779
74840150;-16,74307;-49,28102
74840160;-16,73766;-49,27139
74840170;-16,73698;-49,27018
74840190;-16,73727;-49,26985
74840200;-16,73698;-49,27241
74840220;-16,73674;-49,27184
74840230;-16,73793;-49,27114
74840240;-16,73826;-49,27163
74840250;-16,73792;-49,27699
74840260;-16,73418;-49,27476
74840270;-16,73673;-49,27569
74840280;-16,73718;-49,27506
74840300;-16,74348;-49,28286
74840320;-16,73610;-49,27170
74840330;-16,73832;-49,27635
74840350;-16,73799;-49,27724
74840360;-16,73751;-49,27983
74840370;-16,73664;-49,27957
74840395;-16,73258;-49,28780
74840410;-16,73970;-49,27745
74840420;-16,73905;-49,27638
74840425;-16,73870;-49,27597
74840430;-16,73047;-49,27973
74840435;-16,73004;-49,26609
74840440;-16,72774;-49,27663
74840490;-16,73288;-49,27261
74840500;-16,73359;-49,28563
74840510;-16,73826;-49,27423
74840520;-16,73748;-49,27786
74840525;-16,73875;-49,28014
74840530;-16,74012;-49,28149
74840540;-16,74086;-49,28423
74840550;-16,73919;-49,28460
